flight_id,time,xyz_0_,xyz_1_,xyz_2_,type
68,1970-01-01 00:00:00.369508,-0.1534573137760162,0.0322231315076351,-0.0702007263898849,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369526,-0.2219336479902267,0.020463990047574,-0.0498162508010864,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369548,-0.2848873138427734,0.0106349401175975,-0.0340612307190895,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369568,-0.274172306060791,0.005857104435563,-0.0222552232444286,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369588,-0.2515032291412353,0.0124741923063993,-0.0109563386067748,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369606,-0.2800469100475311,0.025698097422719,0.007873959839344,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369628,-0.2630439102649688,0.0415905714035034,0.0229950193315744,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369648,-0.1939328908920288,0.0478322394192218,0.038704726845026,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369666,-0.1515790820121765,0.0456099733710289,0.0512443594634532,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369688,-0.1278499364852905,0.045464102178812,0.0513120889663696,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369708,-0.1055650115013122,0.0386394225060939,0.0493273884057998,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369728,-0.0676821246743202,0.0223886147141456,0.0443127378821373,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369746,-0.0684353038668632,0.0070967227220535,0.0496835708618164,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369768,-0.0657979920506477,-0.0169423446059227,0.0423947721719741,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369788,-0.0386520810425281,-0.0411779806017875,0.043489996343851,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369806,-0.0309643056243658,-0.0513207279145717,0.0456187017261981,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369828,-0.038445595651865,-0.0646230354905128,0.0400924831628799,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369848,-0.0642075464129448,-0.0760157629847526,0.0399825163185596,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369868,-0.0764705538749694,-0.0844295248389244,0.0339834354817867,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369886,-0.0839206129312515,-0.0872060731053352,0.0326682105660438,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369908,-0.0980268865823745,-0.0837718397378921,0.0388487465679645,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369928,-0.104101076722145,-0.0838018134236335,0.0411196127533912,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369946,-0.1166662350296974,-0.0826377794146537,0.0401459820568561,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369968,-0.1267848461866378,-0.0816806778311729,0.036726851016283,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369988,-0.1398165822029113,-0.0722153633832931,0.03812762722373,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370008,-0.1332229524850845,-0.0638041645288467,0.0301975905895233,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370026,-0.1199889406561851,-0.0518079735338687,0.0306243859231472,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370048,-0.1105895936489105,-0.0390268117189407,0.0244604609906673,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370068,-0.1383370161056518,-0.0200827941298484,0.0210459679365158,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370086,-0.1750623285770416,-0.0085025466978549,0.0144493672996759,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370108,-0.2408726662397384,-0.0020937884692102,0.0072592683136463,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370128,-0.2743762135505676,-0.0017983682919293,-0.0020674518309533,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370148,-0.3017872273921966,-0.0053535355255007,-0.0061822109855711,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370166,-0.3341005444526672,-0.0091625405475497,-0.015904027968645,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370188,-0.3717053234577179,-0.0224354714155197,-0.0149931041523814,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370208,-0.3526744246482849,-0.0235197432339191,-0.0232341606169939,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370226,-0.3115505576133728,-0.0257430076599121,-0.0227981936186552,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370248,-0.2449349164962768,-0.0196290258318185,-0.0131000522524118,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370268,-0.163429856300354,-0.0179361328482627,-0.0107032470405101,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370288,-0.0865307375788688,-0.0086286664009094,0.0014413578901439,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370306,-0.0211654752492904,0.0034407400526106,0.0097857108339667,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370328,0.0761006101965904,0.0031711624469608,0.0165734216570854,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370348,0.1188688054680824,0.002870615106076,0.0262107290327548,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370366,0.1283010840415954,0.0053609046153724,0.0324610583484172,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370388,0.1764227151870727,-0.0033104091417044,0.038472443819046,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370408,0.2501149475574493,-0.0230194460600614,0.0441264994442462,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370428,0.3173790276050567,-0.0536463223397731,0.0416792966425418,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370446,0.348112940788269,-0.0692534297704696,0.0432821102440357,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370468,0.351122111082077,-0.0946632400155067,0.0424754470586776,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370488,0.3547189235687256,-0.1155170276761055,0.0473400205373764,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370506,0.3396053910255432,-0.1276536285877227,0.0533893145620822,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370528,0.4258340895175934,-0.1341827660799026,0.0526172742247581,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370548,0.4946140646934509,-0.1302064508199691,0.0615109652280807,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370568,0.4911456108093261,-0.133714810013771,0.0694590732455253,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370586,0.4650546908378601,-0.1323553919792175,0.0793288946151733,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370608,0.4379785358905792,-0.1224197447299957,0.082435242831707,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370628,0.4007859826087951,-0.1058969348669052,0.0781429037451744,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370646,0.3751091361045837,-0.0849592387676239,0.068371295928955,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370668,0.3623779416084289,-0.0491270087659359,0.0631544142961502,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370688,0.3609519302845001,-0.0145679442211985,0.0509644597768783,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370708,0.3247230648994446,0.008501548320055,0.0459042303264141,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370726,0.2518532574176788,0.0174093134701252,0.0522384867072105,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370748,0.1998681724071502,0.0144688049331307,0.0533127337694168,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370768,0.2359944880008697,0.0065598571673035,0.057401169091463,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370786,0.2577833235263824,-0.0004974744515493,0.0544471070170402,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370808,0.2336297929286956,-0.0210702996701002,0.054983876645565,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370828,0.2530714869499206,-0.030806990340352,0.0549165196716785,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370846,0.2951751053333282,-0.0408744923770427,0.0564568452537059,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370866,0.3070211708545685,-0.0526998676359653,0.0592726916074752,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370888,0.2942908108234405,-0.0468057394027709,0.0643469393253326,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370908,0.2941248714923858,-0.0310320947319269,0.0759757906198501,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370926,0.3077982068061828,-0.0089321602135896,0.0854604542255401,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370948,0.2733125984668731,0.0011078111128881,0.1027262285351753,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370968,0.255020797252655,0.0226259734481573,0.1036151722073555,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.370988,0.3486521542072296,0.0410437285900116,0.1057909950613975,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371006,0.3949358463287353,0.0598849207162857,0.0970678552985191,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371028,0.3492657542228699,0.0723450183868408,0.0830240100622177,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371048,0.3052907288074493,0.0806010663509368,0.0656574144959449,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371066,0.2900218963623047,0.0777570679783821,0.0522613674402236,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371088,0.2651039063930511,0.0665966048836708,0.0357436910271644,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371108,0.1979966312646865,0.0596000961959362,0.0172791648656129,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371128,0.1599660515785217,0.0555701814591884,0.0053128655999898,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371146,0.164175733923912,0.0463869459927082,-0.0104020675644278,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371168,0.1047141775488853,0.0399673022329807,-0.0252293441444635,vehicle_angular_velocity_0
