flight_id,time,lat,lon,alt
68,1970-01-01 00:00:00.471866,40.1403662,32.5473421,0.1139912999999999
68,1970-01-01 00:00:00.472265,40.1403387,32.5474499,0.1139736
68,1970-01-01 00:00:00.47287,40.1402695,32.5476142,0.1139974
68,1970-01-01 00:00:00.473262,40.1402076,32.5477214,0.1140523
68,1970-01-01 00:00:00.473865,40.140101,32.5478758,0.1140838999999999
68,1970-01-01 00:00:00.474266,40.1400261,32.5479763,0.1140481999999999
68,1970-01-01 00:00:00.474866,40.1399077,32.5481229,0.1139422
68,1970-01-01 00:00:00.475275,40.1398227,32.5482164,0.1139072
68,1970-01-01 00:00:00.475861,40.1396876,32.5483477,0.113869
68,1970-01-01 00:00:00.476265,40.1395928,32.5484238,0.1138701999999999
68,1970-01-01 00:00:00.47687,40.1394453,32.5485234,0.1139266999999999
68,1970-01-01 00:00:00.477264,40.139346,32.5485848,0.1139303
68,1970-01-01 00:00:00.477865,40.1391975,32.5486708,0.1139469999999999
68,1970-01-01 00:00:00.478265,40.139099,32.5487261,0.1139714
68,1970-01-01 00:00:00.47887,40.1389516,32.5488093,0.1139705999999999
68,1970-01-01 00:00:00.479266,40.1388543,32.548866,0.1139483999999999
68,1970-01-01 00:00:00.47968,40.1387589,32.5489225,0.1138938999999999
68,1970-01-01 00:00:00.480266,40.1386185,32.5490055,0.1137722999999999
68,1970-01-01 00:00:00.480865,40.1384803,32.5490861,0.1135999999999999
68,1970-01-01 00:00:00.481264,40.1383887,32.5491364,0.1134951
68,1970-01-01 00:00:00.481864,40.1382519,32.5492046,0.1133551
68,1970-01-01 00:00:00.482265,40.1381615,32.5492447,0.1132784
68,1970-01-01 00:00:00.48287,40.1380265,32.549301199999995,0.1131623
68,1970-01-01 00:00:00.48327,40.1379344,32.549343799999995,0.1131175
68,1970-01-01 00:00:00.483866,40.1378005,32.5494284,0.1132931
68,1970-01-01 00:00:00.484264,40.1377158,32.549494,0.1134881
68,1970-01-01 00:00:00.484872,40.1375839,32.5495975,0.1136288999999999
68,1970-01-01 00:00:00.48528,40.1374971,32.5496745,0.1136543999999999
68,1970-01-01 00:00:00.48587,40.1373726,32.5498003,0.1136398999999999
68,1970-01-01 00:00:00.486262,40.1372935,32.549889799999995,0.1136095999999999
68,1970-01-01 00:00:00.48687,40.1371803,32.5500296,0.1135481999999999
